1,"	8.37	 ",-91.31,,,,,,,,
1,"	8.42	 ",-91.06,,,,,,,,
1,"	8.43	 ",-91.18,,,,,,,,
1,"	8.25	 ",-90.9,,,,,,,,
1,"	8.26	 ",-91.07,,,,,,,,
1,"	8.31	 ",-91.45,,,,,,,,
1,"	8.38	 ",-91.06,,,,,,,,
1,"	8.36	 ",-91.12,,,,,,,,
1,"	8.29	 ",-90.89,,,,,,,,
1,"	8.31	 ",-91.26,,,,,,,,
1,"	8.26	 ",-91.69,,,,,,,,
1,"	8.41	 ",-90.71,,,,,,,,
1,"	8.34	 ",-91.25,,,,,,,,
1,"	8.33	 ",-91.11,,,,,,,,
1,"	8.36	 ",-90.7,,,,,,,,
1,"	8.37	 ",-90.96,,,,,,,,
1,"	8.37	 ",-91.17,,,,,,,,
1,"	8.37	 ",-91.38,,,,,,,,
1,"	8.31	 ",-91.12,,,,,,,,
1,"	8.29	 ",-91.47,,,,,,,,
1,"	8.38	 ",-90.76,,,,,,,,
1,"	8.30	 ",-90.77,,,,,,,,
1,"	8.39	 ",-90.79,,,,,,,,
1,"	8.31	 ",-90.71,,,,,,,,
1,"	8.37	 ",-91.07,,,,,,,,
1,"	8.37	 ",-91.08,,,,,,,,
1,"	8.38	 ",-91.13,,,,,,,,
1,"	8.30	 ",-91.34,,,,,,,,
1,"	8.34	 ",-91.48,,,,,,,,
1,"	8.38	 ",-90.78,,,,,,,,
1,"	8.38	 ",-91.11,,,,,,,,
1,"	8.34	 ",-91.37,,,,,,,,
1,"	8.27	 ",-90.7,,,,,,,,
1,"	8.39	 ",-91.19,,,,,,,,
1,"	8.40	 ",-91.13,,,,,,,,
1,"	8.41	 ",-91.05,,,,,,,,
1,"	8.32	 ",-91.52,,,,,,,,
1,"	8.33	 ",-90.89,,,,,,,,
1,"	8.38	 ",-91.24,,,,,,,,
1,"	8.30	 ",-90.98,,,,,,,,
1,"	8.22	 ",-91.11,,,,,,,,
1,"	8.30	 ",-91.02,,,,,,,,
1,"	8.31	 ",-91.45,,,,,,,,
1,"	8.31	 ",-91.3,,,,,,,,
1,"	8.39	 ",-90.91,,,,,,,,
1,"	8.42	 ",-91.71,,,,,,,,
1,"	8.26	 ",-90.75,,,,,,,,
1,"	8.23	 ",-90.78,,,,,,,,
1,"	8.44	 ",-91.37,,,,,,,,
1,"	8.36	 ",-91.14,,,,,,,,
1,"	8.33	 ",-91.13,,,,,,,,
1,"	8.43	 ",-91.13,,,,,,,,
1,"	8.38	 ",-90.77,,,,,,,,
1,"	8.33	 ",-91.3,,,,,,,,
1,"	8.30	 ",-91.34,,,,,,,,
1,"	8.30	 ",-90.59,,,,,,,,
1,"	8.36	 ",-91.2,,,,,,,,
1,"	8.25	 ",-91.5,,,,,,,,
1,"	8.34	 ",-90.66,,,,,,,,
1,"	8.40	 ",-91.19,,,,,,,,
1,"	8.32	 ",-90.73,,,,,,,,
1,"	8.45	 ",-91.54,,,,,,,,
1,"	8.30	 ",-91.28,,,,,,,,
1,"	8.38	 ",-90.84,,,,,,,,
1,"	8.30	 ",-91.72,,,,,,,,
1,"	8.34	 ",-91.11,,,,,,,,
1,"	8.30	 ",-91.07,,,,,,,,
1,"	8.43	 ",-90.87,,,,,,,,
1,"	8.30	 ",-91.09,,,,,,,,
1,"	8.32	 ",-91.11,,,,,,,,
1,"	8.34	 ",-91.45,,,,,,,,
1,"	8.37	 ",-91.09,,,,,,,,
1,"	8.35	 ",-91.46,,,,,,,,
1,"	8.29	 ",-91.42,,,,,,,,
1,"	8.37	 ",-91.04,,,,,,,,
1,"	8.37	 ",-91.8,,,,,,,,
1,"	8.41	 ",-90.86,,,,,,,,
1,"	8.37	 ",-90.7,,,,,,,,
1,"	8.33	 ",-91.77,,,,,,,,
1,"	8.29	 ",-91.79,,,,,,,,
1,"	8.28	 ",-91.22,,,,,,,,
1,"	8.35	 ",-91.07,,,,,,,,
1,"	8.33	 ",-90.81,,,,,,,,
1,"	8.28	 ",-90.78,,,,,,,,
1,"	8.41	 ",-90.91,,,,,,,,
1,"	8.43	 ",-91.07,,,,,,,,
1,"	8.38	 ",-91.31,,,,,,,,
1,"	8.31	 ",-91.34,,,,,,,,
1,"	8.35	 ",-90.59,,,,,,,,
1,"	8.47	 ",-91.07,,,,,,,,
1,"	8.33	 ",-90.7,,,,,,,,
1,"	8.33	 ",-90.71,,,,,,,,
1,"	8.39	 ",-91.68,,,,,,,,
1,"	8.36	 ",-90.71,,,,,,,,
1,"	8.28	 ",-90.72,,,,,,,,
1,"	8.33	 ",-91.18,,,,,,,,
1,"	8.31	 ",-91.16,,,,,,,,
1,"	8.37	 ",-91.1,,,,,,,,
1,"	8.27	 ",-91.16,,,,,,,,
1,"	8.34	 ",-90.9,,,,,,,,
1,"	8.32	 ",-91.09,,,,,,,,
1,"	8.36	 ",-91.07,,,,,,,,
1,"	8.33	 ",-91.11,,,,,,,,
1,"	8.24	 ",-91.19,,,,,,,,
1,"	8.30	 ",-91.13,,,,,,,,
1,"	8.42	 ",-91.27,,,,,,,,
1,"	8.29	 ",-91.67,,,,,,,,
1,"	8.31	 ",-90.71,,,,,,,,
1,"	8.27	 ",-91.16,,,,,,,,
1,"	8.43	 ",-90.94,,,,,,,,
1,"	8.31	 ",-90.98,,,,,,,,
1,"	8.33	 ",-91.13,,,,,,,,
1,"	8.31	 ",-90.69,,,,,,,,
1,"	8.43	 ",-91.07,,,,,,,,
1,"	8.34	 ",-91.3,,,,,,,,
1,"	8.36	 ",-91.11,,,,,,,,
1,"	8.33	 ",-91.04,,,,,,,,
1,"	8.32	 ",-90.7,,,,,,,,
1,"	8.31	 ",-91.1,,,,,,,,
1,"	8.34	 ",-90.72,,,,,,,,
1,"	8.30	 ",-90.99,,,,,,,,
1,"	8.36	 ",-90.95,,,,,,,,
1,"	8.32	 ",-90.96,,,,,,,,
1,"	8.30	 ",-91.13,,,,,,,,
1,"	8.36	 ",-90.99,,,,,,,,
1,"	8.37	 ",-91.15,,,,,,,,
1,"	8.33	 ",-91.16,,,,,,,,
1,"	8.27	 ",-90.61,,,,,,,,
1,"	8.31	 ",-91.71,,,,,,,,
1,"	8.38	 ",-90.73,,,,,,,,
1,"	8.41	 ",-91.49,,,,,,,,
1,"	8.25	 ",-91.08,,,,,,,,
1,"	8.40	 ",-91.11,,,,,,,,
1,"	8.31	 ",-91.42,,,,,,,,
1,"	8.24	 ",-90.95,,,,,,,,
1,"	8.29	 ",-91.35,,,,,,,,
1,"	8.31	 ",-91.24,,,,,,,,
1,"	8.34	 ",-91.17,,,,,,,,
1,"	8.35	 ",-91.73,,,,,,,,
1,"	8.38	 ",-91.27,,,,,,,,
1,"	8.39	 ",-91.68,,,,,,,,
1,"	8.37	 ",-91.68,,,,,,,,
1,"	8.30	 ",-91.17,,,,,,,,
1,"	8.33	 ",-91.03,,,,,,,,
1,"	8.38	 ",-91.74,,,,,,,,
1,"	8.41	 ",-91.23,,,,,,,,
1,"	8.42	 ",-90.7,,,,,,,,
1,"	8.33	 ",-91.38,,,,,,,,
1,"	8.31	 ",-90.94,,,,,,,,
1,"	8.32	 ",-91.37,,,,,,,,
1,"	8.30	 ",-91.94,,,,,,,,
1,"	8.37	 ",-91.33,,,,,,,,
1,"	8.23	 ",-91.64,,,,,,,,
1,"	8.35	 ",-91.5,,,,,,,,
1,"	8.41	 ",-91.52,,,,,,,,
1,"	8.30	 ",-91.27,,,,,,,,
1,"	8.38	 ",-90.38,,,,,,,,
1,"	8.42	 ",-90.82,,,,,,,,
1,"	8.26	 ",-89.02,,,,,,,,
1,"	8.26	 ",-86.73,,,,,,,,
1,"	8.30	 ",-91.3,,,,,,,,
1,"	8.53	 ",-91.35,,,,,,,,
1,"	8.43	 ",-90.36,,,,,,,,
1,"	8.30	 ",-90.93,,,,,,,,
1,"	8.29	 ",-90.77,,,,,,,,
1,"	8.31	 ",-90.92,,,,,,,,
1,"	8.41	 ",-90.81,,,,,,,,
1,"	8.34	 ",-90.81,,,,,,,,
1,"	8.29	 ",-90.55,,,,,,,,
1,"	8.36	 ",-90.79,,,,,,,,
1,"	8.23	 ",-90.92,,,,,,,,
1,"	8.33	 ",-90.58,,,,,,,,
1,"	8.35	 ",-90.96,,,,,,,,
1,"	8.28	 ",-91.09,,,,,,,,
1,"	8.32	 ",-90.83,,,,,,,,
1,"	8.30	 ",-90.99,,,,,,,,
1,"	8.33	 ",-91.73,,,,,,,,
1,"	8.31	 ",-90.72,,,,,,,,
1,"	8.41	 ",-91.09,,,,,,,,
1,"	8.37	 ",-91.1,,,,,,,,
1,"	8.39	 ",-91.06,,,,,,,,
1,"	8.37	 ",-91.09,,,,,,,,
1,"	8.38	 ",-91.15,,,,,,,,
1,"	8.30	 ",-91.17,,,,,,,,
1,"	8.39	 ",-90.73,,,,,,,,
1,"	8.32	 ",-90.82,,,,,,,,
1,"	8.31	 ",-90.88,,,,,,,,
1,"	8.31	 ",-90.99,,,,,,,,
1,"	8.28	 ",-91.43,,,,,,,,
1,"	8.32	 ",-91.09,,,,,,,,
1,"	8.33	 ",-91.34,,,,,,,,
1,"	8.27	 ",-90.69,,,,,,,,
1,"	8.31	 ",-91.71,,,,,,,,
1,"	8.35	 ",-91.22,,,,,,,,
1,"	8.40	 ",-91.14,,,,,,,,
1,"	8.37	 ",-91.35,,,,,,,,
1,"	8.31	 ",-91.14,,,,,,,,
1,"	8.37	 ",-90.8,,,,,,,,
1,"	8.29	 ",-90.72,,,,,,,,
1,"	8.27	 ",-91.7,,,,,,,,
1,"	8.33	 ",-91.86,,,,,,,,
1,"	8.29	 ",-91.8,,,,,,,,
1,"	8.35	 ",-90.62,,,,,,,,
1,"	8.26	 ",-91.16,,,,,,,,
1,"	8.35	 ",-90.81,,,,,,,,
1,"	8.34	 ",-91.53,,,,,,,,
1,"	8.31	 ",-91.07,,,,,,,,
1,"	8.25	 ",-91.38,,,,,,,,
1,"	8.31	 ",-91.04,,,,,,,,
1,"	8.27	 ",-91.22,,,,,,,,
1,"	8.34	 ",-91.73,,,,,,,,
1,"	8.34	 ",-91.52,,,,,,,,
1,"	8.34	 ",-90.96,,,,,,,,
1,"	8.25	 ",-90.8,,,,,,,,
1,"	8.39	 ",-91.57,,,,,,,,
1,"	8.35	 ",-91.21,,,,,,,,
1,"	8.30	 ",-91.78,,,,,,,,
1,"	8.23	 ",-91.21,,,,,,,,
1,"	8.28	 ",-90.82,,,,,,,,
1,"	8.35	 ",-91.29,,,,,,,,
1,"	8.30	 ",-91.38,,,,,,,,
1,"	8.29	 ",-91.1,,,,,,,,
1,"	8.31	 ",-90.86,,,,,,,,
1,"	8.44	 ",-91.34,,,,,,,,
1,"	8.40	 ",-91.01,,,,,,,,
1,"	8.39	 ",-91.25,,,,,,,,
1,"	8.32	 ",-91.42,,,,,,,,
1,"	8.33	 ",-91.71,,,,,,,,
1,"	8.34	 ",-91.15,,,,,,,,
1,"	8.34	 ",-91.02,,,,,,,,
1,"	8.37	 ",-91.26,,,,,,,,
1,"	8.32	 ",-90.83,,,,,,,,
1,"	8.33	 ",-90.66,,,,,,,,
1,"	8.38	 ",-91.55,,,,,,,,
1,"	8.32	 ",-90.66,,,,,,,,
1,"	8.37	 ",-90.72,,,,,,,,
1,"	8.29	 ",-91.22,,,,,,,,
1,"	8.30	 ",-91.15,,,,,,,,
1,"	8.29	 ",-91.14,,,,,,,,
1,"	8.32	 ",-90.94,,,,,,,,
1,"	8.35	 ",-90.87,,,,,,,,
1,"	8.28	 ",-91.12,,,,,,,,
1,"	8.34	 ",-91.18,,,,,,,,
1,"	8.26	 ",-91.15,,,,,,,,
1,"	8.27	 ",-90.75,,,,,,,,
1,"	8.34	 ",-91.1,,,,,,,,
1,"	8.36	 ",-90.82,,,,,,,,
1,"	8.29	 ",-91.22,,,,,,,,
1,"	8.37	 ",-90.65,,,,,,,,
1,"	8.41	 ",-91.1,,,,,,,,
1,"	8.34	 ",-91.31,,,,,,,,
1,"	8.46	 ",-90.95,,,,,,,,
1,"	8.35	 ",-90.84,,,,,,,,
1,"	8.34	 ",-90.77,,,,,,,,
1,"	8.36	 ",-91.17,,,,,,,,
1,"	8.32	 ",-90.86,,,,,,,,
1,"	8.32	 ",-91.67,,,,,,,,
1,"	8.34	 ",-91.3,,,,,,,,
1,"	8.42	 ",-90.64,,,,,,,,
1,"	8.29	 ",-91.22,,,,,,,,
1,"	8.29	 ",-91.06,,,,,,,,
1,"	8.27	 ",-90.77,,,,,,,,
1,"	8.31	 ",-91.06,,,,,,,,
1,"	8.29	 ",-91.08,,,,,,,,
1,"	8.32	 ",-91.17,,,,,,,,
1,"	8.25	 ",-91.39,,,,,,,,
1,"	8.23	 ",-91.18,,,,,,,,
1,"	8.34	 ",-91.11,,,,,,,,
1,"	8.37	 ",-91.32,,,,,,,,
1,"	8.28	 ",-91.84,,,,,,,,
1,"	8.33	 ",-91.43,,,,,,,,
1,"	8.25	 ",-91.12,,,,,,,,
1,"	8.35	 ",-90.83,,,,,,,,
1,"	8.31	 ",-91,,,,,,,,
1,"	8.36	 ",-91.48,,,,,,,,
1,"	8.27	 ",-91.07,,,,,,,,
1,"	8.32	 ",-91.07,,,,,,,,
1,"	8.45	 ",-90.67,,,,,,,,
1,"	8.36	 ",-91.64,,,,,,,,
1,"	8.33	 ",-91.04,,,,,,,,
1,"	8.35	 ",-90.94,,,,,,,,
1,"	8.33	 ",-91.13,,,,,,,,
1,"	8.42	 ",-91.33,,,,,,,,
1,"	8.31	 ",-91.7,,,,,,,,
1,"	8.32	 ",-91.27,,,,,,,,
1,"	8.35	 ",-90.98,,,,,,,,
1,"	8.26	 ",-91.03,,,,,,,,
1,"	8.30	 ",-91.48,,,,,,,,
1,"	8.37	 ",-91.06,,,,,,,,
1,"	8.39	 ",-90.65,,,,,,,,
1,"	8.35	 ",-91.2,,,,,,,,
1,"	8.31	 ",-91.2,,,,,,,,
1,"	8.42	 ",-91.12,,,,,,,,
1,"	8.40	 ",-91.06,,,,,,,,
1,"	8.33	 ",-91.09,,,,,,,,
1,"	8.34	 ",-90.69,,,,,,,,
1,"	8.38	 ",-91.85,,,,,,,,
1,"	8.27	 ",-90.67,,,,,,,,
1,"	8.25	 ",-91.05,,,,,,,,
1,"	8.35	 ",-90.7,,,,,,,,
1,"	8.39	 ",-91.13,,,,,,,,
1,"	8.38	 ",-91.18,,,,,,,,
1,"	8.37	 ",-91.46,,,,,,,,
1,"	8.24	 ",-91.01,,,,,,,,
1,"	8.32	 ",-91.17,,,,,,,,
1,"	8.29	 ",-91.03,,,,,,,,
1,"	8.34	 ",-91.22,,,,,,,,
1,"	8.33	 ",-91.21,,,,,,,,
1,"	8.32	 ",-91.59,,,,,,,,
1,"	8.34	 ",-91.41,,,,,,,,
1,"	8.34	 ",-90.74,,,,,,,,
1,"	8.29	 ",-91.05,,,,,,,,
1,"	8.32	 ",-91.1,,,,,,,,
1,"	8.36	 ",-91.12,,,,,,,,
1,"	8.38	 ",-91.39,,,,,,,,
1,"	8.34	 ",-91.14,,,,,,,,
1,"	8.27	 ",-90.8,,,,,,,,
1,"	8.30	 ",-91.14,,,,,,,,
1,"	8.31	 ",-91.13,,,,,,,,
1,"	8.33	 ",-91.01,,,,,,,,
1,"	8.38	 ",-91.14,,,,,,,,
1,"	8.34	 ",-91.22,,,,,,,,
1,"	8.44	 ",-91.83,,,,,,,,
1,"	8.34	 ",-91.11,,,,,,,,
1,"	8.34	 ",-91.19,,,,,,,,
1,"	8.39	 ",-91.32,,,,,,,,
1,"	8.37	 ",-91.11,,,,,,,,
1,"	8.35	 ",-91.28,,,,,,,,
1,"	8.33	 ",-91.26,,,,,,,,
1,"	8.35	 ",-91.07,,,,,,,,
1,"	8.35	 ",-91.27,,,,,,,,
1,"	8.30	 ",-91.52,,,,,,,,
1,"	8.37	 ",-91.12,,,,,,,,
1,"	8.30	 ",-91.22,,,,,,,,
1,"	8.37	 ",-91.36,,,,,,,,
1,"	8.40	 ",-91.41,,,,,,,,
1,"	8.25	 ",-90.7,,,,,,,,
1,"	8.43	 ",-91.2,,,,,,,,
1,"	8.37	 ",-91.32,,,,,,,,
1,"	8.30	 ",-90.75,,,,,,,,
1,"	8.36	 ",-90.94,,,,,,,,
1,"	8.33	 ",-91.09,,,,,,,,
1,"	8.36	 ",-91.11,,,,,,,,
1,"	8.49	 ",-90.82,,,,,,,,
1,"	8.33	 ",-91.15,,,,,,,,
1,"	8.32	 ",-91.57,,,,,,,,
1,"	8.36	 ",-91.88,,,,,,,,
1,"	8.34	 ",-91.15,,,,,,,,
1,"	8.45	 ",-90.81,,,,,,,,
1,"	8.33	 ",-91.64,,,,,,,,
1,"	8.32	 ",-91.82,,,,,,,,
1,"	8.35	 ",-90.93,,,,,,,,
1,"	8.40	 ",-91.27,,,,,,,,
1,"	8.24	 ",-91.5,,,,,,,,
1,"	8.37	 ",-91.32,,,,,,,,
1,"	8.32	 ",-91.12,,,,,,,,
1,"	8.36	 ",-91.36,,,,,,,,
1,"	8.29	 ",-91.35,,,,,,,,
1,"	8.31	 ",-90.72,,,,,,,,
1,"	8.29	 ",-91.34,,,,,,,,
1,"	8.27	 ",-91.66,,,,,,,,
1,"	8.36	 ",-90.79,,,,,,,,
1,"	8.26	 ",-91.14,,,,,,,,
1,"	8.39	 ",-91.18,,,,,,,,
1,"	8.35	 ",-91.46,,,,,,,,
1,"	8.37	 ",-91.08,,,,,,,,
1,"	8.30	 ",-91.33,,,,,,,,
1,"	8.36	 ",-91.13,,,,,,,,
1,"	8.33	 ",-91.87,,,,,,,,
1,"	8.31	 ",-91.19,,,,,,,,
1,"	8.38	 ",-91.27,,,,,,,,
1,"	8.33	 ",-91.67,,,,,,,,
1,"	8.30	 ",-90.76,,,,,,,,
1,"	8.45	 ",-90.81,,,,,,,,
1,"	8.38	 ",-90.78,,,,,,,,
1,"	8.38	 ",-91.49,,,,,,,,
1,"	8.28	 ",-91.71,,,,,,,,
1,"	8.31	 ",-91.12,,,,,,,,
1,"	8.34	 ",-91.18,,,,,,,,
1,"	8.34	 ",-91.07,,,,,,,,
1,"	8.33	 ",-91.12,,,,,,,,
1,"	8.30	 ",-91.24,,,,,,,,
1,"	8.35	 ",-91.37,,,,,,,,
1,"	8.31	 ",-91.35,,,,,,,,
1,"	8.31	 ",-91.14,,,,,,,,
1,"	8.34	 ",-90.82,,,,,,,,
1,"	8.34	 ",-91.09,,,,,,,,
1,"	8.32	 ",-91.55,,,,,,,,
1,"	8.38	 ",-90.77,,,,,,,,
1,"	8.38	 ",-90.68,,,,,,,,
1,"	8.33	 ",-91.23,,,,,,,,
1,"	8.27	 ",-91.15,,,,,,,,
1,"	8.40	 ",-91.58,,,,,,,,
1,"	8.30	 ",-90.97,,,,,,,,
1,"	8.31	 ",-90.76,,,,,,,,
1,"	8.37	 ",-91.12,,,,,,,,
1,"	8.30	 ",-91.77,,,,,,,,
1,"	8.34	 ",-91.54,,,,,,,,
1,"	8.36	 ",-91.33,,,,,,,,
1,"	8.41	 ",-91.12,,,,,,,,
1,"	8.30	 ",-91.64,,,,,,,,
1,"	8.33	 ",-90.81,,,,,,,,
1,"	8.33	 ",-91.11,,,,,,,,
1,"	8.36	 ",-91.25,,,,,,,,
1,"	8.33	 ",-91.07,,,,,,,,
1,"	8.34	 ",-91.83,,,,,,,,
1,"	8.36	 ",-91.18,,,,,,,,
1,"	8.30	 ",-91.48,,,,,,,,
1,"	8.36	 ",-90.84,,,,,,,,
1,"	8.36	 ",-91.11,,,,,,,,
1,"	8.31	 ",-91.65,,,,,,,,
1,"	8.30	 ",-91.1,,,,,,,,
1,"	8.35	 ",-91.33,,,,,,,,
1,"	8.28	 ",-91.91,,,,,,,,
1,"	8.35	 ",-90.66,,,,,,,,
1,"	8.35	 ",-91.26,,,,,,,,
1,"	8.34	 ",-91.14,,,,,,,,
1,"	8.29	 ",-91.08,,,,,,,,
1,"	8.31	 ",-91.43,,,,,,,,
1,"	8.22	 ",-91.76,,,,,,,,
1,"	8.36	 ",-90.79,,,,,,,,
1,"	8.40	 ",-91.06,,,,,,,,
1,"	8.35	 ",-90.75,,,,,,,,
1,"	8.43	 ",-90.83,,,,,,,,
1,"	8.30	 ",-90.57,,,,,,,,
1,"	8.30	 ",-90.82,,,,,,,,
1,"	8.28	 ",-91.38,,,,,,,,
1,"	8.39	 ",-91.08,,,,,,,,
1,"	8.37	 ",-90.92,,,,,,,,
1,"	8.39	 ",-91.06,,,,,,,,
1,"	8.29	 ",-91.15,,,,,,,,
1,"	8.30	 ",-91.22,,,,,,,,
1,"	8.33	 ",-91.37,,,,,,,,
1,"	8.38	 ",-90.83,,,,,,,,
1,"	8.39	 ",-90.99,,,,,,,,
1,"	8.41	 ",-91.24,,,,,,,,
1,"	8.32	 ",-91.54,,,,,,,,
1,"	8.32	 ",-91.23,,,,,,,,
1,"	8.33	 ",-91.11,,,,,,,,
1,"	8.31	 ",-90.79,,,,,,,,
1,"	8.41	 ",-91.12,,,,,,,,
1,"	8.33	 ",-91.1,,,,,,,,
1,"	8.36	 ",-91.3,,,,,,,,
1,"	8.31	 ",-90.76,,,,,,,,
1,"	8.36	 ",-90.92,,,,,,,,
1,"	8.38	 ",-90.69,,,,,,,,
1,"	8.38	 ",-91.63,,,,,,,,
1,"	8.34	 ",-91.1,,,,,,,,
1,"	8.35	 ",-91.05,,,,,,,,
1,"	8.45	 ",-91.17,,,,,,,,
1,"	8.32	 ",-91.05,,,,,,,,
1,"	8.30	 ",-91.15,,,,,,,,
1,"	8.34	 ",-91.18,,,,,,,,
1,"	8.31	 ",-90.67,,,,,,,,
1,"	8.29	 ",-91.15,,,,,,,,
1,"	8.33	 ",-91.27,,,,,,,,
1,"	8.39	 ",-91.83,,,,,,,,
1,"	8.35	 ",-91.01,,,,,,,,
1,"	8.34	 ",-90.97,,,,,,,,
1,"	8.30	 ",-91.32,,,,,,,,
1,"	8.34	 ",-91.11,,,,,,,,
1,"	8.29	 ",-90.65,,,,,,,,
1,"	8.38	 ",-90.65,,,,,,,,
1,"	8.35	 ",-91.16,,,,,,,,
1,"	8.47	 ",-91.09,,,,,,,,
1,"	8.39	 ",-90.89,,,,,,,,
1,"	8.29	 ",-91.11,,,,,,,,
1,"	8.24	 ",-91.56,,,,,,,,
1,"	8.31	 ",-90.77,,,,,,,,
1,"	8.37	 ",-91.18,,,,,,,,
1,"	8.28	 ",-91.12,,,,,,,,
1,"	8.31	 ",-90.75,,,,,,,,
1,"	8.32	 ",-91.21,,,,,,,,
1,"	8.30	 ",-91.16,,,,,,,,
1,"	8.35	 ",-91.2,,,,,,,,
1,"	8.43	 ",-91.27,,,,,,,,
1,"	8.31	 ",-91.06,,,,,,,,
1,"	8.30	 ",-91.11,,,,,,,,
1,"	8.37	 ",-91.19,,,,,,,,
1,"	8.29	 ",-90.74,,,,,,,,
1,"	8.34	 ",-91.07,,,,,,,,
1,"	8.37	 ",-90.75,,,,,,,,
1,"	8.37	 ",-91.15,,,,,,,,
1,"	8.23	 ",-91.67,,,,,,,,
1,"	8.26	 ",-91.06,,,,,,,,
1,"	8.47	 ",-91.53,,,,,,,,
1,"	8.33	 ",-91.12,,,,,,,,
1,"	8.32	 ",-91.19,,,,,,,,
1,"	8.40	 ",-91.83,,,,,,,,
1,"	8.33	 ",-91.44,,,,,,,,
1,"	8.41	 ",-91.47,,,,,,,,
1,"	8.45	 ",-91.91,,,,,,,,
1,"	8.33	 ",-91.22,,,,,,,,
1,"	8.31	 ",-91.08,,,,,,,,
1,"	8.30	 ",-91.34,,,,,,,,
1,"	8.32	 ",-91.67,,,,,,,,
1,"	8.31	 ",-90.78,,,,,,,,
1,"	8.37	 ",-91.19,,,,,,,,
1,"	8.33	 ",-90.65,,,,,,,,
1,"	8.24	 ",-90.73,,,,,,,,
1,"	8.37	 ",-91.25,,,,,,,,
1,"	8.33	 ",-91.03,,,,,,,,
1,"	8.36	 ",-90.7,,,,,,,,
1,"	8.37	 ",-91.16,,,,,,,,
1,"	8.33	 ",-91.33,,,,,,,,
1,"	8.36	 ",-90.98,,,,,,,,
1,"	8.45	 ",-91.06,,,,,,,,
1,"	8.40	 ",-90.79,,,,,,,,
1,"	8.36	 ",-91.14,,,,,,,,
1,"	8.34	 ",-91.19,,,,,,,,
1,"	8.32	 ",-91.84,,,,,,,,
1,"	8.37	 ",-91.18,,,,,,,,
1,"	8.36	 ",-91.15,,,,,,,,
1,"	8.36	 ",-91.12,,,,,,,,
1,"	8.31	 ",-91.24,,,,,,,,
1,"	8.29	 ",-91.84,,,,,,,,
1,"	8.41	 ",-90.84,,,,,,,,
1,"	8.27	 ",-91.26,,,,,,,,
1,"	8.25	 ",-91.12,,,,,,,,
1,"	8.38	 ",-91.05,,,,,,,,
1,"	8.39	 ",-91,,,,,,,,
1,"	8.37	 ",-91.48,,,,,,,,
1,"	8.26	 ",-91.58,,,,,,,,
1,"	8.35	 ",-90.92,,,,,,,,
1,"	8.32	 ",-91.07,,,,,,,,
1,"	8.38	 ",-91.43,,,,,,,,
1,"	8.23	 ",-91.24,,,,,,,,
1,"	8.38	 ",-90.83,,,,,,,,
1,"	8.34	 ",-91.24,,,,,,,,
1,"	8.42	 ",-91.23,,,,,,,,
1,"	8.41	 ",-91.65,,,,,,,,
1,"	8.37	 ",-91.22,,,,,,,,
1,"	8.36	 ",-90.85,,,,,,,,
1,"	8.32	 ",-91.52,,,,,,,,
1,"	8.42	 ",-90.7,,,,,,,,
1,"	8.29	 ",-91.81,,,,,,,,
1,"	8.31	 ",-91.75,,,,,,,,
1,"	8.30	 ",-91.17,,,,,,,,
1,"	8.39	 ",-91.71,,,,,,,,
1,"	8.34	 ",-91.01,,,,,,,,
1,"	8.37	 ",-91.12,,,,,,,,
1,"	8.33	 ",-91.25,,,,,,,,
1,"	8.37	 ",-90.81,,,,,,,,
1,"	8.44	 ",-91.32,,,,,,,,
1,"	8.27	 ",-91.65,,,,,,,,
1,"	8.30	 ",-91.29,,,,,,,,
1,"	8.32	 ",-91.23,,,,,,,,
1,"	8.33	 ",-90.8,,,,,,,,
1,"	8.45	 ",-91.41,,,,,,,,
1,"	8.29	 ",-91.29,,,,,,,,
1,"	8.32	 ",-91.13,,,,,,,,
1,"	8.32	 ",-90.92,,,,,,,,
1,"	8.36	 ",-91.78,,,,,,,,
1,"	8.35	 ",-91.18,,,,,,,,
1,"	8.36	 ",-91.19,,,,,,,,
1,"	8.30	 ",-91.02,,,,,,,,
1,"	8.46	 ",-91.33,,,,,,,,
1,"	8.36	 ",-90.69,,,,,,,,
1,"	8.45	 ",-91.14,,,,,,,,
1,"	8.46	 ",-90.96,,,,,,,,
1,"	8.31	 ",-91.1,,,,,,,,
1,"	8.32	 ",-91.03,,,,,,,,
1,"	8.34	 ",-91.24,,,,,,,,
1,"	8.37	 ",-91.15,,,,,,,,
1,"	8.37	 ",-90.77,,,,,,,,
1,"	8.42	 ",-91.09,,,,,,,,
1,"	8.29	 ",-90.63,,,,,,,,
1,"	8.32	 ",-90.78,,,,,,,,
1,"	8.31	 ",-90.68,,,,,,,,
1,"	8.34	 ",-90.86,,,,,,,,
1,"	8.38	 ",-90.7,,,,,,,,
1,"	8.30	 ",-91,,,,,,,,
1,"	8.23	 ",-91.8,,,,,,,,
1,"	8.34	 ",-90.74,,,,,,,,
1,"	8.33	 ",-91,,,,,,,,
1,"	8.35	 ",-91.26,,,,,,,,
1,"	8.37	 ",-91.03,,,,,,,,
1,"	8.33	 ",-91.12,,,,,,,,
1,"	8.45	 ",-91.17,,,,,,,,
1,"	8.47	 ",-91.76,,,,,,,,
1,"	8.44	 ",-91.53,,,,,,,,
1,"	8.35	 ",-90.55,,,,,,,,
1,"	8.28	 ",-91.26,,,,,,,,
